salary;age;elevel;car;zipcode;credit;brand
68004.11993;57;1;16;1;634.13;Belkin
72343.86921;57;1;7;5;650;Belkin
70299.54469;77;1;7;8;580.25;Belkin
70241.27167;62;1;12;8;625.98;Belkin
71933.45209;63;1;3;1;661.58;Belkin
65083.38662;74;1;3;2;569.85;Belkin
39978.4152;71;1;15;2;568.29;Belkin
65604.77323;67;1;8;7;625.04;Belkin
70662.6368;64;1;7;2;661.76;Belkin
68385.06745;76;1;8;4;637.08;Belkin
47063.16071;76;1;17;5;603.44;Belkin
38986.61231;69;1;17;1;599.76;Belkin
41007.88589;78;1;12;0;565.44;Belkin
46725.34154;59;1;12;7;530.56;Belkin
40208.32764;76;1;7;8;597.94;Belkin
42689.7443;60;1;17;1;576.53;Belkin
56610.863;74;1;16;2;569.12;Belkin
69563.97449;67;1;5;0;627.84;Belkin
58510.43161;80;1;4;6;553.8;Belkin
52695.69161;57;1;10;5;604.34;Belkin
58209.01127;58;1;20;3;562.07;Belkin
48968.58546;80;1;6;5;578.73;Belkin
48448.40381;68;1;7;6;599.88;Belkin
36756.59271;71;1;8;7;553.16;Belkin
47935.74835;67;1;8;4;556.51;Belkin
54786.68329;64;1;8;2;605.66;Belkin
50546.75166;74;1;7;2;599.1;Belkin
69446.4154;77;1;5;2;635.18;Belkin
61962.31043;57;1;5;8;655.18;Belkin
44528.89594;60;1;3;5;539.59;Belkin
44110.23427;74;1;3;5;605.41;Belkin
59069.27979;62;1;8;7;574.63;Belkin
37745.50335;59;1;5;6;594.79;Belkin
73888.79106;68;1;8;2;576.08;Belkin
65150.43168;69;1;17;1;577.58;Belkin
61416.14174;63;1;7;1;604.74;Belkin
46805.35548;64;1;5;4;533.86;Belkin
62482.06728;80;1;7;7;627.08;Belkin
47507.55036;76;1;19;7;558.11;Belkin
45253.58202;67;1;7;7;584.85;Belkin
50690.88625;62;1;10;5;574.29;Belkin
50365.55449;75;1;20;5;609.9;Belkin
53902.3172;62;1;8;5;568.38;Belkin
66887.4951;76;1;19;0;525.83;Belkin
42839.77529;71;1;20;5;526.64;Belkin
56470.90323;67;1;7;8;536.19;Belkin
72725.90122;72;1;8;0;639.36;Belkin
57563.65972;73;1;5;4;590.13;Belkin
43334.02577;62;1;6;8;592.77;Belkin
49931.78116;68;1;6;7;572.33;Belkin
44144.54223;62;1;3;6;581.59;Belkin
45665.19235;75;1;8;3;590.86;Belkin
68881.58878;65;1;17;3;550.79;Belkin
50154.13749;57;1;16;2;635.65;Belkin
47705.1959;69;1;3;3;607.49;Belkin
53835.50328;66;1;5;0;524.57;Belkin
37803.33285;41;1;5;4;607.16;Elago
50887.8217;55;1;20;2;584.2;Elago
52389.86608;54;1;15;8;619;Elago
43954.30755;41;1;7;0;562.14;Elago
49669.08461;36;1;12;2;601.66;Elago
46512.18388;30;1;5;1;597.38;Elago
44781.25627;32;1;17;3;551.92;Elago
47610.38783;29;1;5;4;613.37;Elago
58230.61728;55;1;3;8;623.99;Elago
42640.51392;44;1;7;6;555.28;Elago
57291.77591;48;1;15;8;605.5;Elago
56486.14349;38;1;4;6;627.55;Elago
51158.74495;40;1;3;0;609.82;Elago
61816.35606;37;1;8;1;618.46;Elago
63091.71883;51;1;12;8;589.31;Elago
40528.03214;50;1;8;5;564.39;Elago
61787.02396;33;1;3;3;538.85;Elago
36771.42748;50;1;8;5;601.78;Elago
55240.0159;30;1;16;0;646.52;Elago
42833.59011;50;1;7;0;587.57;Elago
45187.64902;51;1;16;1;621.08;Elago
49031.74327;51;1;20;6;603.68;Elago
45245.74867;54;1;8;8;609.38;Elago
36454.2559;32;1;20;6;585.76;Elago
44543.66954;31;1;8;5;586.49;Elago
49911.55988;41;1;8;5;569.99;Elago
39785.21643;53;1;7;0;530.75;Elago
48812.17381;49;1;10;0;549.79;Elago
63978.53518;53;1;7;2;583.61;Elago
54098.96368;36;1;3;2;548.71;Elago
42286.72764;40;1;15;2;536.62;Elago
36243.98738;52;1;7;6;543.28;Elago
38950.19729;29;1;5;0;542.56;Elago
59774.0375;49;1;15;8;571.12;Elago
50784.62689;43;1;7;5;526.84;Elago
40935.48014;28;1;8;4;587.68;Elago
41731.64517;29;1;3;1;598.55;Elago
35735.57872;38;1;7;6;586.19;Elago
51789.61829;42;1;7;7;616.43;Elago
60683.1354;45;1;8;4;640.11;Elago
58393.41116;32;1;16;2;609.19;Elago
38595.03125;42;1;19;3;561.38;Elago
44037.96677;44;1;8;5;543.76;Elago
42641.36259;43;1;7;0;556.28;Elago
41595.69439;54;1;8;2;570.16;Elago
57941.03036;42;1;8;2;578.59;Elago
64729.04244;48;1;6;4;563.23;Elago
64284.62301;44;1;7;4;652.26;Elago
44423.59944;52;1;6;4;556.83;Elago
52232.14008;40;1;7;4;622.5;Elago
48882.32406;54;1;3;5;539.75;Elago
42122.54854;52;1;5;5;534.47;Elago
39926.77684;55;1;7;1;547.47;Elago
37871.56672;47;1;7;4;563.66;Elago
48490.8432;35;1;7;2;557.6;Elago
50079.642;35;1;7;3;546.25;Elago
38848.6438;40;1;3;8;558.88;Elago
64376.00906;52;1;15;4;524.62;Elago
42814.4731;54;1;3;2;580.61;Elago
39354.6087;36;1;3;6;529.97;Elago
62367.9314;37;1;8;7;587.76;Elago
46737.28726;53;1;7;1;564.28;Elago
55022.04259;53;1;7;5;587.81;Elago
40512.06369;46;1;18;1;545.46;Elago
36009.04285;47;1;16;8;552.28;Elago
42738.67515;31;1;8;7;581.73;Elago
58780.97874;44;1;18;8;530.79;Elago
48194.44333;41;1;6;2;601.34;Elago
62207.00001;55;1;16;0;540.34;Elago
45041.60198;50;1;5;6;531.55;Elago
46317.60608;44;1;3;7;612.84;Elago
44618.72098;31;1;7;0;601.98;Elago
39170.67398;35;1;4;0;542.48;Elago
38483.37299;51;1;3;6;531.64;Elago
44881.189;46;1;7;7;604.09;Elago
42044.88929;31;1;7;3;564.33;Elago
40294.77519;40;1;17;3;609.11;Elago
72669.77866;45;1;12;0;629.47;Belkin
65856.39747;33;1;7;6;570.73;Belkin
70882.55894;49;1;17;6;556.24;Elago
65204.99119;38;1;8;8;632.99;Belkin
67817.25975;42;1;5;2;602.91;Elago
70993.82718;55;1;7;3;585.92;Elago
65762.52034;50;1;10;1;560.87;Elago
69777.96975;41;1;4;8;670.01;Belkin
72901.46632;49;1;18;5;605;Elago
67476.25629;53;1;5;7;645.66;Elago
69168.70045;49;1;8;4;676.28;Elago
66322.20653;40;1;10;2;591.13;Elago
71870.54826;40;1;7;2;679.02;Belkin
71642.50116;45;1;20;1;655.43;Elago
68004.08932;54;1;8;6;570.82;Elago
72466.72638;37;1;8;6;665.48;Belkin
67325.5341;40;1;17;0;614.66;Elago
70413.68881;41;1;8;8;629.14;Elago
67554.9407;45;1;18;1;607.83;Elago
68725.55044;53;1;17;0;659.54;Belkin
69071.79547;51;1;15;6;565.56;Elago
67238.90761;51;1;7;2;542.51;Elago
71819.02032;50;1;8;4;573.66;Elago
71416.01628;31;1;3;0;602.14;Belkin
71480.93938;31;1;18;3;611.84;Belkin
71230.28326;47;1;8;1;530.89;Elago
43377.95669;30;1;6;2;525.06;Elago
54661.19921;32;1;18;7;542.31;Belkin
61634.36353;40;1;16;0;564.93;Belkin
72930.74497;32;1;12;0;625.47;Belkin
40827.49603;53;1;6;2;528.5;Elago
49543.45448;46;1;17;4;536.87;Elago
72876.18919;33;1;3;7;529.02;Belkin
70693.88426;45;1;12;7;568.54;Elago
43836.26856;52;1;4;0;530.34;Elago
72634.7586;49;1;16;6;625.02;Elago
35319.08831;39;1;20;0;544.93;Elago
47622.75922;29;1;6;5;557.9;Belkin
44955.21839;44;1;4;3;575.2;Elago
58839.66398;55;1;18;8;632.07;Elago
46275.90542;44;1;12;3;549.31;Elago
60447.34041;39;1;12;6;530.68;Elago
46789.9263;47;1;15;4;616.08;Elago
65135.79318;41;1;17;3;570.84;Belkin
61279.33653;38;1;18;7;568.89;Belkin
47226.2828;50;1;16;2;606.27;Elago
43608.26154;38;1;5;2;602.65;Elago
70145.31616;51;1;7;3;537.59;Elago
72836.02262;37;1;3;6;592.36;Belkin
70868.33154;33;1;12;0;638.31;Belkin
48967.86727;45;1;5;1;616.13;Elago
72839.60477;53;1;5;8;590.93;Elago
58583.41588;55;1;12;1;570.3;Elago
42805.37446;41;1;7;6;558.31;Elago
46027.98976;35;1;6;1;553.04;Elago
64458.43918;43;1;4;4;529.9;Elago
73004.92943;32;1;3;2;646.97;Belkin
66928.87083;40;1;12;1;596.94;Elago
62912.08788;38;1;7;6;595.61;Belkin
64286.8601;55;1;8;8;636.84;Elago
44041.0528;29;1;8;4;570.09;Elago
42146.53872;32;1;19;3;606.7;Elago
71068.906;44;1;6;7;587.01;Elago
35277.20234;45;1;8;4;573.79;Elago
35336.7478;32;1;5;0;565.26;Elago
50118.15853;47;1;6;0;602.39;Elago
59871.11473;38;1;5;3;527.17;Belkin
68099.00388;30;1;3;1;620.05;Belkin
52321.62437;49;1;8;6;607.32;Elago
47086.20488;38;1;8;6;570.04;Belkin
67796.33014;33;1;20;6;536.86;Belkin
42251.20106;52;1;3;8;588.01;Elago
41311.5798;45;1;20;0;574.05;Elago
37556.29737;47;1;15;7;555.59;Elago
36488.10498;48;1;4;2;583.52;Elago
64653.13111;41;1;18;7;633.97;Elago
62385.28906;43;1;15;3;534.48;Elago
40932.569;31;1;7;8;571.96;Elago
45072.74271;38;1;8;5;596.2;Elago
50065.79506;55;1;15;5;622.62;Elago
49830.60193;42;1;3;8;623.14;Elago
68807.69526;50;1;16;1;675.51;Elago
39058.9303;49;1;17;0;562.76;Elago
39727.90178;34;1;3;6;535.16;Elago
50689.12922;30;1;18;8;555.05;Elago
44100.32131;41;1;7;7;573.7;Elago
63660.65731;50;1;8;7;636.61;Elago
42091.27251;52;1;8;5;540.64;Elago
55516.6214;32;1;8;8;600.99;Belkin
72667.41821;49;1;17;7;609.61;Elago
73393.55579;41;1;3;1;649.37;Elago
39352.63923;30;1;4;2;600.66;Elago
66979.68434;53;1;7;5;540.77;Elago
43754.29763;37;1;5;8;596.23;Elago
58264.54911;55;1;7;0;593.12;Elago
35202.42158;40;1;7;6;593.96;Elago
63708.35087;31;1;18;6;549.55;Elago
50388.49414;41;1;3;5;623.71;Elago
48777.81068;28;1;15;7;632.71;Elago
39372.49599;36;1;18;5;566.23;Elago
43844.93066;20;1;7;1;539.5;Elago
38645.11665;52;1;4;5;567.33;Elago
44791.25406;61;1;19;7;537.33;Elago
44735.13503;58;1;8;4;583.91;Elago
60115.22548;27;1;3;2;648.54;Elago
55586.89228;31;1;10;5;530.44;Elago
58196.38324;71;1;10;0;526.98;Elago
64476.95263;80;1;19;0;627.18;Elago
44620.87584;32;1;3;4;531.92;Elago
51372.97008;48;1;3;4;601.38;Elago
36340.38431;45;1;20;8;544.28;Elago
46323.50921;52;1;7;7;582.5;Elago
36167.83599;55;1;5;2;574.05;Elago
38016.68957;47;1;5;7;594;Elago
42746.87606;78;1;8;3;574.67;Elago
39045.61995;62;1;7;1;607.81;Elago
36444.86481;50;1;5;3;589.14;Elago
50642.18135;51;1;8;0;527.41;Elago
59065.90129;39;1;20;5;611.44;Elago
49538.35732;30;1;4;7;535.07;Elago
53178.4216;30;1;3;1;622.47;Elago
54352.77843;57;1;19;2;601.91;Elago
50110.2405;79;1;19;5;554.58;Elago
58824.57371;54;1;3;3;559.44;Elago
44333.4814;47;1;19;5;584.38;Elago
62712.81344;59;1;8;4;633.71;Elago
58151.0143;21;1;18;2;610.79;Elago
63223.8928;65;1;19;7;559.89;Elago
38572.46881;28;1;8;3;552.53;Elago
43133.13869;74;1;16;4;620.23;Elago
44259.5167;54;1;8;8;556.11;Elago
63189.87737;35;1;16;5;585.71;Elago
42923.39647;80;1;5;5;618.69;Elago
59541.86332;42;1;8;5;577.18;Elago
55086.56162;56;1;15;6;618.87;Elago
58773.95932;44;1;16;2;571.04;Elago
52668.24637;73;1;3;1;609;Elago
48607.94381;56;1;8;6;598.08;Elago
46980.88866;55;1;3;7;561.05;Elago
61907.59939;27;1;20;5;524.73;Elago
38710.7261;43;1;16;1;527.3;Elago
56552.53498;34;1;3;7;591.24;Elago
60600.65609;55;1;7;5;657.97;Elago
40264.06871;43;1;3;7;546.5;Elago
44453.43002;37;1;10;3;554.91;Elago
49370.01458;80;1;3;7;526.17;Elago
54943.25953;27;1;17;6;554.95;Elago
47732.81732;71;1;10;1;526.3;Elago
49633.62117;34;1;8;0;596.38;Elago
36218.669;59;1;4;7;564.77;Elago
46995.93785;35;1;10;5;528.63;Elago
36113.58935;56;1;20;2;525.4;Elago
63183.36632;24;1;8;5;588.36;Elago
36667.29221;25;1;18;3;601.32;Elago
59112.96242;25;1;15;4;578.63;Elago
36317.11197;48;1;8;2;545.91;Elago
42428.94794;45;1;8;0;547.88;Elago
58078.85302;78;1;10;0;534.53;Elago
61114.20686;62;1;19;7;536.62;Elago
63498.89474;47;1;10;1;596.17;Elago
42974.00718;24;1;16;8;582.77;Elago
46560.09045;38;1;7;0;540.49;Elago
49828.35609;47;1;7;2;551.07;Elago
63673.58127;74;1;8;1;659.19;Elago
45749.98366;80;1;20;6;589.72;Elago
50604.43884;36;1;8;0;605.72;Elago
56229.05436;26;1;17;3;554.17;Elago
49192.60358;72;1;18;4;611.58;Elago
44734.98734;44;1;7;7;587.42;Elago
57509.46296;71;1;18;3;629.04;Elago
37233.58616;20;1;19;8;553.65;Elago
43455.62206;35;1;19;2;565.07;Elago
56116.03106;26;1;12;5;634.13;Elago
39938.41905;55;1;6;3;556.87;Elago
62247.08894;57;1;7;2;559.08;Elago
35401.86149;56;1;16;3;537.63;Elago
53207.89691;29;1;8;8;553.19;Elago
58715.80906;39;1;8;5;641.57;Elago
56688.25718;42;1;8;0;526.33;Elago
54444.25856;38;1;4;5;578.1;Elago
55786.14843;60;1;19;2;647.18;Elago
49104.40507;62;1;17;2;554.65;Elago
37634.12783;20;1;3;4;600.25;Elago
62684.89144;61;1;4;7;616.88;Elago
41273.51912;44;1;18;6;614.22;Elago
64058.25419;42;1;6;6;534.86;Elago
43868.10078;67;1;7;6;593.65;Elago
46055.9562;66;1;8;2;576.7;Elago
47050.92805;71;1;17;3;558.05;Elago
44330.8398;28;1;8;0;554.21;Elago
56813.62411;73;1;15;6;625.05;Elago
64681.24781;54;1;17;5;531.21;Elago
50876.06543;34;1;3;4;549.27;Elago
63305.7215;43;1;8;4;653.94;Elago
45408.23707;68;1;16;0;625.51;Elago
60199.22618;62;1;4;6;561.08;Elago
58354.7959;20;1;8;8;552.54;Elago
57106.62954;60;1;8;3;617.62;Elago
35520.2703;67;1;5;7;595.15;Elago
50463.97501;51;1;6;0;561.88;Elago
61786.79653;50;1;12;6;590.54;Elago
50922.70837;65;1;3;4;547.45;Elago
46243.01061;62;1;17;3;567.03;Elago
50861.01152;69;1;3;4;575.72;Elago
63027.34785;73;1;7;7;638.49;Elago
44731.01717;33;1;12;2;538.04;Elago
45903.38479;51;1;7;8;609.09;Elago
37027.87279;42;1;7;3;596.19;Elago
56850.20941;73;1;3;1;529.43;Elago
36341.04781;55;1;8;2;545.91;Elago
37465.72215;74;1;16;0;536.86;Elago
55885.45812;47;1;7;6;525.44;Elago
43848.33189;68;1;15;1;527.63;Elago
41041.29725;73;1;7;4;580.59;Elago
36083.64258;38;1;19;6;551.02;Elago
56917.53648;67;1;4;5;583.63;Elago
58891.77563;62;1;4;3;592.49;Elago
52422.1694;62;1;3;5;565.32;Elago
58256.33954;47;1;8;6;616.83;Elago
61494.52219;44;1;8;4;568.52;Elago
56005.11925;35;1;8;3;556.71;Elago
68668.61837;29;1;8;4;652.37;Belkin
73284.45627;71;1;7;7;640.12;Belkin
68184.77746;45;1;19;5;620.82;Elago
70307.39965;31;1;8;0;622.8;Belkin
66371.24027;34;1;18;2;602.82;Belkin
73436.68032;40;1;7;3;593.18;Elago
67302.1362;20;1;3;5;606.82;Belkin
65721.12928;64;1;18;1;616.63;Belkin
72516.9894;24;1;12;8;651.98;Belkin
71914.19047;65;1;3;0;568.27;Elago
65179.35443;24;1;3;7;662.35;Belkin
65751.25861;20;1;3;7;627.26;Belkin
72137.56584;54;1;10;5;624.79;Elago
69162.65361;67;1;10;4;604.49;Belkin
67254.26416;43;1;4;8;595.25;Elago
72238.88302;67;1;15;8;601.19;Belkin
70545.86139;26;1;15;2;560.08;Belkin
70182.08463;77;1;7;1;664.54;Belkin
73241.52606;75;1;3;8;609.71;Belkin
73671.2086;60;1;10;4;662.15;Elago
70656.69657;64;1;3;7;524.28;Belkin
65396.86745;39;1;3;1;544.1;Elago
69429.22221;63;1;5;8;541.67;Belkin
65696.19832;79;1;3;0;592.6;Belkin
69545.43369;29;1;20;8;594.62;Belkin
69316.25639;38;1;3;3;550.86;Belkin
65836.96177;43;1;7;8;624.44;Elago
69073.44363;21;1;18;6;530.75;Belkin
65511.26707;59;1;3;0;553.67;Belkin
70019.39619;57;1;3;3;544.29;Belkin
48157.01149;29;1;4;7;533.92;Belkin
45999.89628;27;1;7;3;613.49;Elago
50684.45393;65;1;8;1;577.59;Belkin
37227.75332;27;1;8;2;540.91;Elago
47769.74504;21;1;16;0;563.14;Elago
47173.16302;51;1;19;6;534.92;Elago
50606.71242;48;1;8;0;580.9;Elago
48997.0328;23;1;8;4;593.66;Elago
51899.50396;71;1;8;4;591.37;Belkin
56205.34168;20;1;3;4;586.96;Belkin
69969.55236;76;1;8;2;667.05;Elago
47156.39362;80;1;12;0;565.82;Belkin
43215.3032;55;1;8;4;552.77;Elago
38780.46609;50;1;8;6;563.5;Elago
56962.85932;20;1;7;8;581.92;Belkin
45357.56035;49;1;6;0;527.15;Elago
59659.51952;59;1;3;7;556.78;Belkin
47153.23989;66;1;12;4;531.4;Belkin
64492.6543;38;1;5;2;571.48;Belkin
72284.23363;37;1;12;5;585.6;Elago
42199.22875;75;1;18;5;551.71;Belkin
60501.88702;41;1;7;5;564.05;Elago
46086.37817;36;1;4;7;532.44;Elago
35136.93908;60;1;19;4;592.84;Belkin
36823.4902;53;1;15;7;580.71;Elago
52306.73354;25;1;7;3;576.55;Belkin
51824.05983;79;1;3;6;600.79;Belkin
55425.99674;64;1;3;1;545.15;Belkin
49529.60177;28;1;7;8;624.95;Elago
56219.22578;80;1;3;6;623.33;Belkin
54194.00575;79;1;7;2;534.59;Belkin
53929.2237;23;1;15;3;526.03;Belkin
39817.96855;23;1;20;5;606.25;Elago
66400.9681;25;1;10;1;578.9;Belkin
39191.23949;78;1;3;6;576.51;Belkin
47212.12434;28;1;19;7;610.1;Elago
48577.92992;52;1;15;5;581.24;Elago
49188.74131;71;1;15;6;526.57;Belkin
46173.34605;53;1;10;7;568.74;Elago
42448.85844;74;1;7;4;571.64;Belkin
49911.92017;26;1;6;1;575.49;Elago
66883.19278;26;1;19;6;541.43;Belkin
50351.78542;40;1;7;6;628.6;Belkin
63871.51129;71;1;17;3;581.59;Belkin
39854.89074;49;1;7;5;557.34;Elago
69968.73699;67;1;17;3;523.98;Belkin
50685.87318;62;1;10;4;574.28;Belkin
72336.22097;34;1;10;5;663.1;Belkin
69844.93426;29;1;3;3;539.66;Belkin
46566.55638;45;1;3;2;530.12;Elago
57968.57117;42;1;8;3;623.43;Elago
47829.21094;73;1;19;1;630.16;Belkin
66656.09255;47;1;3;2;603.89;Elago
72882.02367;54;1;7;5;587.57;Belkin
35534.49096;25;1;10;0;590.68;Elago
48551.06641;39;1;18;5;531.48;Elago
45736.93397;20;1;5;6;623.88;Elago
39098.39041;76;1;7;4;568.27;Belkin
35302.23412;80;1;3;0;572.93;Belkin
37470.55903;78;1;10;8;573.95;Belkin
66689.81575;63;1;3;0;648.47;Belkin
38036.99946;47;1;18;7;582.3;Elago
67753.64468;51;1;18;3;658.22;Elago
47217.0965;26;1;3;6;548.23;Elago
49500.26476;29;1;5;4;531.24;Elago
46644.69845;57;1;15;3;595.93;Elago
36921.51492;45;1;3;3;587.4;Elago
58379.64397;62;1;18;3;577.74;Belkin
37925.62973;43;1;3;8;530.09;Elago
53062.74147;22;1;3;1;625.97;Belkin
35123.38296;58;1;12;5;543.56;Elago
68843.55624;24;1;15;5;648.02;Belkin
59615.37965;37;1;10;2;651.72;Belkin
71405.25919;61;1;7;5;587.95;Belkin
66336.06767;32;1;20;0;580.26;Belkin
62310.56873;71;1;7;3;544.13;Belkin
56536.47129;35;1;15;7;581.12;Belkin
47960.89611;57;1;18;2;603.18;Elago
50006.84065;69;1;3;6;523.24;Belkin
44700.29818;49;1;5;2;554.51;Elago
59064.2604;39;1;10;3;545.13;Elago
73780.67299;60;1;5;7;622.13;Belkin
44320.55462;66;1;8;6;562.65;Belkin
68869.1154;45;1;7;2;641.9;Elago
70048.21887;41;1;12;3;621.15;Belkin
70403.60626;31;1;4;6;627.39;Belkin
57210.45545;69;1;3;3;585.75;Belkin
45520.6649;22;1;8;2;531.92;Elago
72783.03946;47;1;20;6;555.2;Belkin
61694.44396;70;1;12;5;594.18;Belkin
46011.38948;45;1;16;0;524.29;Elago
71184.70867;67;1;8;6;667.07;Belkin
36439.84521;73;1;6;2;539.44;Belkin
71317.64285;37;1;3;2;550.35;Belkin
72710.06714;24;1;3;7;651.17;Belkin
64169.40223;33;1;15;6;609.63;Belkin
63021.92625;20;1;16;6;654.29;Belkin
46085.73269;30;1;15;0;569.82;Elago
62424.08176;67;1;8;0;549.89;Belkin
50369.0801;68;1;6;7;592.65;Belkin
43494.55487;25;1;8;7;526.95;Elago
38404.9434;77;1;5;4;578.38;Belkin
36397.2762;27;1;18;7;565.41;Belkin
42324.0406;27;1;16;8;548.07;Belkin
53546.72136;52;1;7;3;576.06;Belkin
50433.01539;47;1;8;4;591.88;Belkin
65138.7028;54;1;8;8;656.51;Belkin
47755.73027;71;1;20;4;597.11;Belkin
45913.89106;56;1;8;1;575.87;Belkin
65478.37057;41;1;10;5;619.41;Belkin
50347.023;53;1;7;1;524.18;Belkin
40068.38901;75;1;20;8;555.92;Elago
46576.72464;77;1;17;5;562.97;Elago
52714.5868;68;1;7;0;587.88;Elago
45046.6652;64;1;5;4;553.95;Elago
49317.58451;69;1;3;6;578.16;Elago
66781.87931;31;1;7;0;582.17;Elago
54223.98309;32;1;19;5;644.35;Elago
67176.56667;21;1;5;1;624.94;Elago
71455.13843;30;1;20;5;646.69;Elago
71922.62745;71;1;5;5;540.27;Elago
73665.12906;37;1;7;4;651.26;Elago
133428.5447;24;4;1;7;684.46;Elago
116638.3356;22;4;1;2;707.19;Elago
126158.1548;27;4;1;6;690.22;Elago
129697.6336;24;4;1;6;698.75;Elago
135129.0073;25;4;1;7;696.06;Elago
136559.1505;62;4;1;6;706.99;Belkin
116246.0589;80;4;1;6;687.95;Belkin
129646.9078;74;4;1;7;650.33;Belkin
131383.8136;70;4;1;8;686.81;Belkin
132975.6624;76;4;1;1;726.02;Belkin
129416.3422;68;4;1;1;723.8;Belkin
123914.9099;70;4;1;5;648.34;Belkin
134821.6579;60;4;1;5;714.07;Belkin
121171.7423;74;4;1;8;706.01;Belkin
120203.0981;57;4;1;5;726.12;Belkin
127557.7911;75;4;1;5;654.16;Belkin
117052.8204;74;4;1;1;646.03;Belkin
122436.0533;80;4;1;8;666.51;Belkin
120834.9545;68;4;1;0;638.14;Belkin
117972.8844;73;4;1;7;676.31;Belkin
135999.3987;48;4;1;7;672.66;Elago
117787.8109;46;4;1;1;634.34;Belkin
116359.9444;31;4;1;1;634.2;Elago
138870.7608;50;4;1;0;678.92;Elago
129994.1344;44;4;1;8;716.09;Elago
128781.1259;35;4;1;8;657.54;Elago
124648.9101;33;4;1;6;677.99;Elago
135211.4322;52;4;1;1;728.33;Elago
123966.3597;32;4;1;8;651.06;Elago
129338.8574;41;4;1;4;660.85;Belkin
118636.4831;44;4;1;7;679.8;Belkin
133233.3524;35;4;1;0;677.31;Elago
131903.4026;39;4;1;3;714.36;Elago
139230.1217;36;4;1;5;674.91;Elago
139919.2862;33;4;1;2;672.28;Elago
126386.4101;49;4;1;8;657.4;Elago
124835.6831;32;4;1;2;668.77;Elago
138178.8772;53;4;1;3;700.48;Elago
130316.1192;39;4;1;4;651.76;Elago
122693.5351;29;4;1;4;671.32;Elago
125257.4687;29;4;1;5;685.45;Elago
125454.5222;35;4;1;7;722.69;Elago
125262.184;50;4;1;4;672.01;Elago
124646.4662;42;4;1;0;719.97;Elago
132522.5208;42;4;1;1;725.78;Elago
118089.5941;28;4;1;1;661.38;Elago
118374.9797;29;4;1;6;659.13;Elago
137936.6792;47;4;1;4;727.42;Elago
128933.577;68;4;1;6;712.45;Elago
116983.2311;40;4;1;4;630.22;Belkin
130294.4678;55;4;1;5;665.87;Elago
131327.8046;44;4;1;4;659.26;Elago
123825.0078;42;4;1;0;649.91;Elago
124384.9407;71;4;1;0;723.7;Elago
125608.99;78;4;1;8;669.75;Elago
127768.8723;58;4;1;0;680.25;Elago
139491.2936;26;4;1;3;701.34;Elago
119487.3758;65;4;1;6;665.35;Elago
119892.3372;67;4;1;5;678.66;Elago
128506.7758;68;4;1;1;666.23;Elago
121578.5743;24;4;1;8;711.14;Elago
132046.5664;54;4;1;6;655.45;Elago
117245.2708;49;4;1;1;679.28;Belkin
129122.5333;43;4;1;5;671.62;Elago
134138.3036;20;4;1;2;729.07;Elago
138411.7918;45;4;1;0;678.91;Elago
125446.1859;47;4;1;4;713.24;Elago
121605.2597;49;4;1;3;658.23;Elago
128098.8565;76;4;1;2;673.19;Elago
130455.1561;56;4;1;1;680.7;Elago
121522.0149;34;4;1;6;653.96;Elago
128721.9488;26;4;1;5;706.71;Elago
122307.898;76;4;1;6;712.21;Elago
120607.8063;46;4;1;0;664.64;Belkin
122985.172;35;4;1;1;654.74;Elago
120179.1577;62;4;1;2;692.99;Elago
130578.726;59;4;1;6;652.32;Elago
118699.6169;30;4;1;5;709.49;Elago
123284.5172;35;4;1;3;645.15;Elago
128093.8957;33;4;1;4;707.35;Elago
129397.0789;71;4;1;4;714.35;Elago
119797.9086;65;4;1;0;638.29;Elago
129626.4707;43;4;1;5;675.13;Elago
125068.722;69;4;1;4;659.27;Belkin
145090.3824;72;4;1;4;703.16;Belkin
147322.0327;79;4;1;4;714.32;Belkin
142906.6529;28;4;1;6;724.06;Elago
142585.9842;29;4;1;8;697.43;Elago
143851.7098;60;4;1;7;700.72;Elago
142075.6212;41;4;1;3;716.38;Elago
144127.9828;20;4;1;7;685.46;Elago
146168.0603;36;4;1;2;726;Elago
140077.744;78;4;1;6;676.04;Elago
144771.0799;20;4;1;0;721.73;Elago
148473.3893;33;4;1;5;698.06;Elago
141476.644;22;4;1;6;692.17;Belkin
146458.0149;34;4;1;7;697.98;Belkin
140892.6923;57;4;1;7;687.36;Elago
140529.0377;20;4;1;4;712.46;Elago
143826.1481;74;4;1;8;727.99;Belkin
140834.0868;75;4;1;4;701.21;Belkin
141764.6735;71;4;1;3;716.92;Belkin
146312.8421;64;4;1;1;705.31;Belkin
140816.4587;65;4;1;4;704.5;Belkin
147743.7402;78;4;1;5;698.45;Belkin
143896.6588;70;4;1;5;698.91;Belkin
145479.5905;53;4;1;7;722.81;Elago
144767.8898;51;4;1;4;703.3;Elago
143742.3542;80;4;1;8;720.64;Elago
142449.7624;45;4;1;4;684;Elago
141629.1991;73;4;1;7;723.35;Elago
143934.5152;27;4;1;5;696.05;Elago
147705.6926;20;4;1;4;723.36;Elago
143149.8999;43;4;1;2;722.56;Elago
141457.0146;76;4;1;6;700.85;Belkin
125789.3938;26;4;16;5;705.79;Elago
131701.8213;20;4;13;0;696.3;Elago
118028.162;27;4;9;0;633.92;Elago
136781.2958;20;4;7;6;727.63;Elago
129077.5457;27;4;9;8;663.78;Elago
139908.1677;26;4;13;6;702.34;Elago
